income,surface_structure_coherence_mean,surface_structure_disorderliness_mean,surface_roughness_disorderliness_mean,colour_saturation_mean,colour_hue_coherence_mean,colour_hue_disorderliness_mean,tcap_wetness_mean,tcap_greenness_std,nir_band_mean,colour_brightness_coherence_mean,colour_brightness_disorderliness_mean,ndwi_wetness_contrast_mean,ndwi_wetness_coherence_std,tcap_wetness_disorderliness_mean,tcap_built_coherence_std
1535,0.763743977,4.561800887,0.338052041,178.1062432,0.288258948,6.452691363,-301.078636,578.1390748,1981.289158,0.691487618,4.728011576,240.000206,0.048039894,8.080536388,0.017881901
1536,0.705974167,3.510706453,0.111333493,176.9738854,0.359310601,6.296767392,-650.5294422,690.5440549,2089.565602,0.617984238,4.803357648,193.9605184,0.042584397,8.081831663,0.043965659
1536,0.740993264,3.875942763,0.199744947,176.1374096,0.565256515,6.20557453,-809.0464453,637.1852061,2172.567394,0.716103331,5.038590312,157.7042926,0.10151488,8.083316104,0.044649694
1536,0.683973871,4.717921757,0.125094232,173.1194512,0.201977888,6.580824213,-684.1490752,423.5296231,1808.358353,0.634088321,5.05179442,250.0699342,0.052909595,8.081283487,0.041281217
1536,0.789986561,4.538861835,0.208903522,173.6616195,0.42476288,6.253609297,-496.5241853,575.2375798,2134.174784,0.749338989,4.695206675,177.3429893,0.041657962,8.081598435,0.07144329
1536,0.716503893,4.937122611,0.063787595,169.85742,0.260404963,6.464831965,-621.1522911,478.1221821,1746.908826,0.669836297,5.039703142,243.282232,0.035624594,8.081379423,0.041353508
1536,0.7455122,4.161662575,0.143916297,172.3446379,0.411035311,6.263364925,-954.142833,409.9451908,2021.570118,0.588026155,5.067448727,188.7885822,0.099294253,8.082934989,0.022549279
1536,0.698511189,5.039542698,0.154022088,172.4190476,0.165524399,6.615716538,-534.135345,611.5617166,2271.791386,0.659983984,4.767270309,251.7087512,0.141940912,8.082523473,0.067736549
1536,0.693435986,4.926692358,0.119856181,183.0741575,0.477095597,6.224050872,-515.8370746,647.5196783,2382.734411,0.82204746,4.378341735,116.0377592,0.06269742,8.078880115,0.047860235
1536,0.727956308,5.715533728,0.626013396,169.966242,0.230262295,6.338346806,-615.6304801,448.130326,1931.25191,0.660102892,5.05887175,264.2126653,0.071585049,8.08135888,0.08533134
1536,0.722325152,3.757866048,0.314930418,173.7664234,0.338650394,6.780247968,-320.9572503,774.0261309,2066.510445,0.636171669,5.003380751,291.6160245,0.082109102,8.083078197,0.023341902
1536,0.743941771,3.742611883,0.616558056,186.348285,0.416261648,6.533828495,-350.6162026,512.0716538,1953.751981,0.852654551,5.245029183,293.9782283,0.033810006,8.084583236,0.050726157
1536,0.732869786,4.836529024,0.169611042,165.5914239,0.234059294,6.784005952,-589.4493364,755.6770191,2281.552587,0.691044083,5.273164236,275.6696229,0.033467779,8.08541631,0.03160992
1537,0.768105494,3.993950356,1.223289681,147.7480916,0.312764425,7.062470308,-281.2345872,154.2030193,666.5114543,0.720782936,6.202456324,316.9177434,0.013531312,8.08511926,0.026274107
1537,0.758178344,6.234113308,0.531520527,171.6753416,0.144094428,6.602752011,-644.3672214,429.9899142,2093.230966,0.537582954,5.156390625,275.8241167,0.079497782,8.078999925,0.038681519
1537,0.699952215,4.690433628,0.213419008,180.4603175,0.272864138,6.517745973,-754.6495142,334.5693226,1571.863494,0.649643473,4.925133544,273.4132232,0.066348322,8.082080095,0.055139964
1537,0.723815029,6.303665822,0.853057487,170.7176938,0.120286044,6.405732556,-906.5432822,417.9091675,1890.876737,0.571666871,5.235722922,255.2458796,0.029754797,8.080372317,0.044942466
1538,0.783133782,5.331643493,1.057671074,159.6845506,0.203097006,6.403392361,-787.4158184,886.6806058,1875.627527,0.80408498,5.67403493,274.7101733,0.034224822,8.082495676,0.037841544
1538,0.690954418,5.745755563,0.476198008,170.3806025,0.147463679,6.57786708,-694.596114,399.4335336,1765.182219,0.567998777,4.8769851,238.1913259,0.062210484,8.079908656,0.033896046
1538,0.721973541,6.308618679,0.5295811,170.0143386,0.189315764,6.651208658,-627.2839282,507.1812263,1950.494216,0.648985944,4.938324772,252.6406331,0.073435483,8.080528966,0.040814201
1538,0.659837094,4.644934856,0.142553972,178.9152101,0.283458777,6.780364798,-367.1075172,749.0638626,1709.339472,0.773297505,4.528879844,368.3675887,0.079035599,8.032883074,0.094263645
1538,0.763892421,4.923244052,0.609553865,175.0860629,0.212216538,6.657451341,-638.3823256,523.4376463,1824.612075,0.695730961,5.12261974,256.5259426,0.04077954,8.081888754,0.029456276
1539,0.811579384,5.433061871,0.73539477,171.6962121,0.2557304,6.310982644,-1018.584694,505.2614791,1978.897727,0.643963792,5.534350673,252.4833699,0.035144014,8.084888369,0.024178478
1539,0.768971067,4.065166755,0.24248186,173.1910828,0.268960202,6.698804656,-606.4080229,612.7732333,1955.416136,0.592301162,4.672796414,241.3884612,0.011810317,8.080496475,0.021867597
1539,0.785045258,5.08118888,0.226177677,166.2223661,0.494519835,6.452103902,-580.1769862,646.3296002,2195.166235,0.701933937,4.810967176,228.2552891,0.117796925,8.050837281,0.106919851
1539,0.776451145,5.371523256,0.475156231,170.560658,0.431297351,6.365118592,-689.6063688,621.6115205,1915.032211,0.763194099,5.452965194,221.6497869,0.086677374,8.084355535,0.080113918
1541,0.807870134,4.474229306,0.427475057,166.729636,0.453291971,6.556620143,-590.190376,737.0747805,1943.197572,0.739850142,5.470804285,288.8807397,0.016697855,8.084086042,0.017971371
1541,0.727100269,4.633698547,0.194377462,164.9941452,0.247198765,6.495749383,-699.6932359,468.3251407,2159.51288,0.704014775,4.900019176,212.530719,0.03994045,8.081068226,0.02480096
1541,0.715545378,5.359864341,0.176015706,167.7350649,0.35404174,6.262873347,-683.7572122,538.2408957,1868.015587,0.633025511,5.059427969,198.1342717,0.022179709,8.081388484,0.013973183
1541,0.706859159,5.734711662,0.353857287,167.6609524,0.314269044,6.300551042,-861.3279979,486.5125555,2000.015238,0.642776221,5.181780272,182.5829649,0.040807485,8.081694382,0.033315309
1541,0.663834888,4.806457976,0.206555085,178.7805707,0.267129876,6.462907299,-618.9178024,737.2522691,2128.353259,0.662406831,5.197262651,214.3337085,0.109752289,8.082479863,0.056062145
1541,0.636685633,4.358257247,0.081198406,180.1173403,0.276266897,6.69249055,-383.9110109,649.5371198,2141.246848,0.656779427,4.625175907,218.7647312,0.104416361,8.082019293,0.05854308
1542,0.786468992,5.67201147,0.921083013,161.0533736,0.214899935,6.378784228,-843.7008305,603.8835688,1885.389729,0.706690633,5.585998627,242.6831917,0.019899335,8.081192602,0.050688956
1542,0.746518527,5.272189292,0.391867338,162.8216704,0.229615477,6.425477415,-739.7107866,432.9326617,1889.995203,0.618433379,5.343078141,218.5896336,0.033264926,8.08282164,0.055470583
1542,0.755841696,5.396335757,0.200297302,162.8583551,0.474866007,6.02829545,-747.7979631,608.4899112,1979.644255,0.719420542,5.221931706,242.5717282,0.162806299,8.021235313,0.119597659
1542,0.741618056,3.979876054,0.263658707,174.7016349,0.427798437,6.243110288,-713.8159075,1037.126728,2498.726164,0.708975854,5.482070335,268.733057,0.037188904,8.084204002,0.018954713
1542,0.718264369,5.877677801,0.511617105,174.0154712,0.244935957,6.466666313,-663.3371146,380.5206371,1702.288329,0.704093047,4.762353814,205.4053265,0.05832728,8.084459864,0.021464208
1542,0.72400582,5.255817511,0.51345484,170.2203024,0.308511647,6.354776944,-526.9009917,715.313707,1824.558313,0.720534625,5.319219515,231.9261582,0.031615315,8.081732516,0.012830496
1542,0.691458669,3.690403016,0.168669961,167.3121019,0.33148138,6.190677306,-829.2309329,476.5251245,1904.046004,0.650089265,5.152770617,200.1265706,0.083368742,8.083494633,0.016622277
1542,0.759258931,4.834624813,0.087819594,167.003125,0.248150124,6.540327436,-780.447527,404.7967153,1908.30417,0.696561946,4.820668697,189.4353833,0.099757131,8.080315507,0.055196245
1542,0.708577836,3.67631968,0.291659033,171.1481481,0.276754889,6.168738685,-837.14662,393.4083922,1913.521262,0.599161522,5.002407219,199.3929141,0.04933735,8.080967443,0.024379243
1542,0.743706433,5.449530157,0.542535827,179.1118644,0.347008496,6.366709448,-690.6194438,614.9635792,2199.350844,0.599694439,4.937196352,212.728964,0.02088887,8.08392524,0.055067735
1542,0.759060713,5.37889676,0.596351646,172.9375685,0.107644151,6.661137877,-587.4574276,464.490622,2152.67141,0.643873024,4.904583393,219.5859469,0.099668601,8.07721384,0.047567572
1542,0.769587824,5.712248583,0.444065943,173.2289097,0.17147104,6.477888738,-675.9033439,461.0816041,2214.417361,0.673435443,4.756282203,189.9001199,0.062292585,8.076975143,0.041430951
1542,0.765587808,6.190216895,0.686153525,169.8669797,0.11504727,6.614246879,-619.2312732,574.1874568,2381.732392,0.626047229,5.067065342,252.0153916,0.078561182,8.080901956,0.056179708
1542,0.697202188,5.467180688,0.207939885,175.1534155,0.245084468,6.567087357,-603.4176237,663.4964016,2434.923855,0.701172765,4.709270486,177.1330803,0.056835602,8.079818722,0.047458925
1542,0.706834401,4.869208282,0.219496609,173.9795663,0.275285364,6.256205193,-580.736008,540.9412312,1861.869892,0.674376079,4.820781447,221.5567779,0.074629342,8.079985082,0.052375008
1542,0.69209409,4.454505891,0.072184007,190.7506631,0.294743307,6.491285351,-420.7186139,360.2135931,1463.872673,0.682217037,4.337465029,249.720052,0.025892449,8.082774125,0.03126563
1542,0.660981227,4.768615011,0.084270313,185.7320237,0.529492286,6.038492834,-711.1656799,689.6756211,2425.901948,0.812558019,4.521998295,129.9069085,0.065569889,8.079945208,0.057263957
1542,0.715651084,4.981075739,0.315878907,169.8868687,0.128744308,6.590301334,-617.5103209,462.8226462,1976.62862,0.609764156,4.972863848,291.1576411,0.046287704,8.080682735,0.026645551
1542,0.722670835,5.494359052,0.200203269,170.5185765,0.154384916,6.510344194,-591.9572158,591.9200469,2159.920607,0.588487054,4.837660105,262.9297824,0.07626924,8.07965956,0.047799049
1542,0.732152172,5.73758477,0.525727394,173.2824232,0.186900193,6.511790562,-815.7738789,435.9692222,1959.469709,0.622373425,5.136457445,254.8418166,0.048034798,8.080073964,0.029679732
1542,0.715902032,5.833426334,0.563041557,175.3716745,0.155654162,6.363140764,-650.891825,375.0776562,1713.316121,0.664661979,5.046289707,248.9559832,0.068027092,8.080322011,0.072089733
1542,0.826726581,5.846801215,1.131450204,167.1399083,0.135021328,6.546125503,-598.9760727,408.6832936,1953.736238,0.736265691,4.610259805,202.4935337,0.111002645,8.080166353,0.059686354
1542,0.717427593,4.923173166,0.30180174,173.5991141,0.159273444,6.664914225,-603.2947493,372.4383356,1828.016612,0.550294543,4.986545628,264.7475567,0.06151593,8.078244641,0.046656015
1542,0.691788893,5.249880483,0.183824868,172.3925926,0.197932651,6.430551116,-625.4783363,510.3793286,2094.412346,0.595420215,4.795587322,214.3935981,0.018680872,8.077196868,0.023154576
1542,0.700469638,5.907680455,0.41379783,171.0970711,0.188570031,6.038713414,-784.6788285,368.9337957,1909.889123,0.56741797,5.125926018,246.0745391,0.058898266,8.079584507,0.063095234
1542,0.783093609,5.682744784,0.53852066,167.5427509,0.184771436,6.328607322,-909.0500183,357.4258644,1702.41821,0.599062754,5.302010636,247.1625716,0.047686708,8.082177266,0.044687758
1543,0.721412697,5.834492392,0.690876643,176.5468549,0.301035446,6.637922855,-749.2316625,760.5187623,2002.274074,0.648980794,5.269999853,286.5263013,0.040767398,8.083739147,0.034006333
1544,0.77585874,4.622855639,0.218979896,170.1641221,0.482598987,6.53490778,-600.3759372,522.2814526,1825.369275,0.665818216,5.009845963,261.6170479,0.018913869,8.080270769,0.054378806
1544,0.694689905,4.367394035,0.280183112,175.5287356,0.402814111,6.391858891,-788.647279,525.8455683,1867.670977,0.66409655,5.294566576,259.6901515,0.029072088,8.08138665,0.013606055
1544,0.75808232,5.054554585,0.578610921,170.0704961,0.238081894,6.376869761,-519.6877435,587.5637286,1782.194522,0.73034434,5.197349987,260.1743247,0.017036971,8.081955383,0.016585625
1544,0.780951748,4.680528604,0.529493275,189.6911111,0.435102358,6.326928927,-615.5076406,379.3987918,1577.446666,0.668735305,4.681633547,211.6921523,0.01965295,8.080677953,0.02278375
1544,0.675472315,5.3900257,0.148953828,168.6246877,0.144057942,6.661236341,-716.5697146,508.8479934,1972.646678,0.649112223,5.050722876,293.2035809,0.083213987,8.083576265,0.03318839
1544,0.730174832,3.664899552,0.096923411,180.4015528,0.492729279,6.310844336,-405.5045673,571.0889071,2066.607764,0.699933417,4.130551655,125.3983531,0.082707624,8.081729182,0.034601439
1544,0.76626393,5.263775867,0.513965047,173.9921437,0.50573604,6.291355506,-610.0110558,930.5455444,2300.833332,0.737662243,5.232525462,244.6710976,0.040304077,8.081050764,0.026041762
1545,0.702474281,5.847844485,0.340229305,171.9558906,0.116618335,6.691546055,-621.1499388,503.2974548,2029.051368,0.616764703,4.996164513,277.5061836,0.039232597,8.0796925,0.0122977
1545,0.744233804,6.224295554,0.610644242,173.9013514,0.10499983,6.657824818,-639.6191319,402.9185611,1978.223648,0.577570096,5.092531413,290.743621,0.059050408,8.078741254,0.04336603
1545,0.662504597,4.716148226,0.135088058,176.3715232,0.207079878,6.568931959,-547.126967,607.6304415,2242.909276,0.580986142,4.653190719,189.7297684,0.037092629,8.080162342,0.047293346
1545,0.710598395,5.85886829,0.517000998,173.2145902,0.261701431,6.369080327,-696.9846308,783.8437097,2319.845571,0.716282039,5.201474758,250.8264878,0.047657764,8.080781419,0.037231033
1547,0.768865286,5.053709278,0.256262054,164.4940995,0.457345028,6.435593488,-535.7257204,585.1535506,1917.906618,0.68674565,4.776989324,272.4732821,0.136773444,8.014525057,0.116650177
1547,0.890679542,5.735907832,3.196992771,161.8535565,0.381433248,7.214503915,-576.5868885,294.7120954,1316.485349,0.766024357,5.86096788,305.5478716,0.062446533,8.082422339,0.00791977
1547,0.66232824,5.549605756,0.130219206,172.0846939,0.175395808,6.542919576,-639.9360895,416.0991687,1834.628571,0.625235258,4.822006459,224.8649063,0.059550782,8.076184542,0.035565484
1547,0.744723093,5.922276618,0.452263016,170.3269598,0.226621036,6.553356263,-660.5717999,382.8796396,1971.81262,0.539782349,4.809919624,240.8639951,0.087630747,8.076346127,0.07549355
1547,0.695175587,5.624902738,0.517036808,170.956875,0.142217902,6.464842045,-688.0816443,404.0041981,1919.479373,0.644064498,5.285120956,284.7615153,0.057944184,8.080461221,0.045937207
1548,0.779579686,5.358438191,0.501472146,169.8109723,0.149530328,6.617829831,-653.3594018,441.8832957,1958.787344,0.631111137,4.92123654,241.7240124,0.071414654,8.08074235,0.057381566
1548,0.797739353,7.465182852,2.641930587,177.8439716,0.161317392,6.153107291,-398.4380824,409.7494931,1424.861706,0.767697876,5.378080154,308.3708778,0.016275071,8.083299575,0.008091824
1549,0.73783324,5.577779449,0.393506108,168.0834185,0.202639614,6.379258642,-571.2542507,513.7540158,1932.395216,0.602562038,4.82778792,214.4766428,0.059796318,8.079998286,0.04876264
1550,0.707040517,5.07707705,0.553666726,166.1916772,0.256959919,6.513616397,-644.6485212,622.9313154,1651.539719,0.67925775,5.252683176,281.4674018,0.032014226,8.082695278,0.011804105
1550,0.755416237,4.96811683,0.172020774,163.5265537,0.539463431,6.118280319,-565.5666826,460.4687823,1798.368365,0.734746594,4.968268438,239.3531043,0.14029735,8.028396938,0.112619857
1550,0.728371879,5.256054582,0.352515132,173.7153781,0.357262331,6.365993573,-913.6347992,552.5302145,1917.211555,0.63610232,5.33298491,208.7632003,0.065227419,8.082561599,0.029406502
1550,0.672625167,5.108279192,0.100770844,171.5655095,0.137059706,6.609943602,-839.7924017,360.7484587,1939.578949,0.550346859,4.93425634,204.5397253,0.041474804,8.08087858,0.015942759
1550,0.747696317,5.461344923,0.528131362,181.8508914,0.349185788,6.384076511,-694.4846113,368.4288431,1535.868721,0.724214081,4.446504722,172.6118365,0.040708239,8.080010125,0.016034163
1550,0.723059713,5.460624003,0.389691149,171.682243,0.193047495,6.382261434,-670.5403714,456.9114292,1801.568847,0.651401755,5.193101416,306.3131743,0.073438723,8.083389747,0.050260639
1550,0.707326741,5.095425489,0.197133448,172.0030528,0.382783292,6.371919691,-657.1431526,560.7403219,2051.08308,0.705494217,4.902957368,265.0412726,0.097386962,8.074302158,0.085604227
1550,0.712707515,5.815507227,0.356412526,178.4614804,0.202963035,6.35729595,-597.1565461,396.2365042,1790.136329,0.668011297,4.912889483,227.6938129,0.089709946,8.078771478,0.047011314
1550,0.774894621,6.564490101,1.320511666,172.8148964,0.113025319,6.642679967,-631.1532058,472.1430638,1966.670341,0.599756127,4.972786193,274.1216003,0.096092789,8.080474029,0.061776222
1550,0.761324857,6.171502891,0.742084245,171.9524552,0.150015137,6.705653766,-555.7525732,378.6724549,1588.950116,0.643302482,5.200814634,338.5294335,0.072522761,8.080934452,0.039701621
1550,0.698041571,5.606832196,0.270112235,170.0911079,0.163759703,6.416448802,-725.2449233,370.6620452,1940.776973,0.584600144,4.892768389,262.6003995,0.057208952,8.07814835,0.020063535
1550,0.688261063,4.575783409,0.123427718,174.0437768,0.175460853,6.599213634,-560.9530036,544.3629791,2116.79957,0.586116967,4.69414258,232.9368743,0.031978952,8.077246403,0.030541013
1550,0.672421471,5.497539865,0.388971744,169.3789174,0.154245415,6.524073804,-641.6621994,411.0644754,1945.537034,0.60310839,4.96940311,233.519153,0.067131178,8.083188153,0.023721526
1550,0.783318575,5.297856011,0.982927462,158.9817296,0.379670861,6.674215228,-480.5825923,509.593318,1483.207063,0.737009597,5.404396467,280.980366,0.048437122,8.085250191,0.040175596
1550,0.841285776,5.111996231,0.755192688,166.16916,0.288112268,6.448464171,-693.3949622,471.264877,1823.14499,0.741935254,5.37895761,243.3057264,0.062630965,8.080619364,0.046449393
1550,0.751951694,4.273991396,0.116338823,177.079816,0.459666826,6.420782648,-742.8312406,927.5782455,3020.87554,0.772626597,5.364786993,189.0417554,0.038066565,8.083964559,0.046313643
1550,0.740251258,5.303447537,0.231525027,164.3629568,0.234008463,6.521223283,-671.9880503,466.5306851,2112.11711,0.584106548,5.00074531,219.2128662,0.026913121,8.081037978,0.016234531
1551,0.666929747,5.066174057,0.232608699,171.8444707,0.141045201,6.429567227,-631.7992254,483.4271389,1740.772326,0.566321434,4.836641873,261.620597,0.054634104,8.078983666,0.029548787
1552,0.755825816,3.866258815,0.82239987,171.7164634,0.331752375,6.606499711,-679.6142253,588.3276859,1615.945117,0.828566672,5.681559816,268.5527017,0.040109696,8.082421102,0.016179574
1552,0.707222446,4.493790346,0.248815688,179.363354,0.434939508,6.375588571,-746.0389545,525.3787147,1822.093167,0.680400702,5.182561334,253.0377649,0.026723361,8.081711862,0.012158355
