income,gsv_apartments,gsv_commercial,gsv_greenery,gsv_historical,gsv_impervious,gsv_industrial,gsv_other,gsv_private,gsv_water,gsv_hue_mean,gsv_hue_std,gsv_hue_maj,gsv_saturation_mean,gsv_saturation_std,gsv_saturation_maj,gsv_brightness_mean,gsv_brightness_std,gsv_brightness_maj,gsv_entropy_mean,gsv_entropy_std,gsv_entropy_maj,gsv_std_mean,gsv_std_std,gsv_std_maj,gsv_contrast_mean,gsv_contrast_std,gsv_contrast_maj,gsv_dissimilarity_mean,gsv_dissimilarity_std,gsv_dissimilarity_maj,gsv_homogeneity_mean,gsv_homogeneity_std,gsv_homogeneity_maj,gsv_ASM_mean,gsv_ASM_std,gsv_ASM_maj,gsv_energy_mean,gsv_energy_std,gsv_energy_maj,gsv_correlation_mean,gsv_correlation_std,gsv_correlation_maj
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,1,1,0,0,0,0,0,0,1,74.333333,5.436502,70,0.208899,0.044833,0.158689,0.479152,0.006654,0.472367,2.057915,0.034919,2.015482,0.186049,0.004896,0.180042,506.477471,109.348108,410.794547,14.216667,2.109978,12.325919,0.144713,0.03181,0.10023,1.78e-4,4.3e-5,1.17e-4,0.013221,0.001689,0.010833,0.889777,0.022041,0.860783
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,1,0,1,0,0,1,0,0,155,69.301275,57,0.146478,0.010583,0.132683,0.515249,0.041925,0.46289,2.070214,0.084582,2.006426,0.201953,0.025757,0.178973,347.223458,56.331108,292.116728,9.475133,0.498923,9.070159,0.275675,0.031931,0.232006,6.66e-4,3.04e-4,4.13e-4,0.02519,0.005631,0.020318,0.929679,0.022138,0.902137
40-60 average,0,0,0,2,0,0,0,0,0,154,79.200168,42,0.136573,0.028458,0.099042,0.542371,0.01365,0.524923,2.057723,0.090708,1.953925,0.201953,0.016673,0.178617,413.735304,64.810962,326.830699,11.623764,0.892057,10.45527,0.182897,0.015832,0.16279,4.09e-4,1.69e-4,1.79e-4,0.019697,0.004581,0.013389,0.922758,0.022141,0.892973
40-60 average,0,0,0,3,0,0,0,0,3,133.166667,80.21724,212,0.174183,0.032305,0.125801,0.5079,0.058742,0.407696,2.096673,0.0673,1.972688,0.221221,0.024293,0.184691,484.131117,164.416419,207.634988,12.419005,2.565532,7.842096,0.193087,0.032781,0.148084,3.7e-4,1.18e-4,2.29e-4,0.018995,0.003086,0.015133,0.922848,0.028181,0.88832
40-60 average,0,2,0,1,0,0,0,0,0,96.333333,79.671548,39,0.185322,0.0255,0.149297,0.400111,0.046574,0.340884,2.072804,0.129406,1.892886,0.22133,0.031724,0.176781,499.897743,149.094283,289.092341,12.116044,2.070704,9.220956,0.196237,0.02427,0.170274,3.08e-4,8.3e-5,2.11e-4,0.017396,0.00237,0.014511,0.920885,0.005448,0.913773
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,2,0,0,1,0,0,0,0,0,212.333333,0.942809,213,0.203996,0.010789,0.191487,0.536191,0.080471,0.440665,2.068772,0.106032,1.921536,0.217852,0.039018,0.167787,489.00719,60.466211,443.238909,13.258497,1.339505,11.908885,0.178047,0.048135,0.134867,8.14e-4,7.89e-4,1.84e-4,0.025231,0.013335,0.013579,0.907448,0.0389,0.858305
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,1,0,0,0,0,0,0,0,75.666667,5.436502,68,0.213021,0.020239,0.197624,0.489422,0.019112,0.467345,2.079491,0.044287,2.019147,0.189466,0.008539,0.178629,612.034549,18.88704,585.324387,16.362531,0.389651,15.882108,0.114313,0.005764,0.109981,1.42e-4,1.2e-5,1.27e-4,0.011909,5.17e-4,0.011265,0.863164,0.012809,0.846102
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,2,3,0,0,0,0,0,0,0,30.444444,2.266231,28,0.227015,0.039131,0.154864,0.539702,0.045047,0.472959,2.123801,0.064699,2.001341,0.233985,0.024504,0.194015,411.632782,139.912563,245.922733,11.607693,2.322125,8.229596,0.199407,0.048535,0.129541,3.07e-4,1.15e-4,1.76e-4,0.017235,0.003188,0.013258,0.929036,0.029349,0.873789
40-60 average,0,0,0,3,0,0,0,0,0,31.333333,0.942809,32,0.189635,0.031777,0.149417,0.522944,0.018432,0.503214,2.156551,0.019996,2.132806,0.239723,0.003846,0.235976,409.871099,137.083701,217.304442,11.285315,2.071329,8.371109,0.227654,0.011594,0.211258,5.96e-4,2.12e-4,3.81e-4,0.024039,0.004253,0.019528,0.936781,0.028993,0.900754
40-60 average,0,0,0,3,0,0,0,0,0,31.666667,1.699673,30,0.160663,0.016026,0.138348,0.480862,0.021298,0.451598,1.998158,0.012399,1.98588,0.189878,0.007249,0.183509,407.453442,11.17711,391.862623,11.548969,0.248792,11.256066,0.172181,0.003411,0.167424,3.15e-4,0,3.15e-4,0.017752,9e-6,0.017745,0.905546,0.008231,0.898926
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,1,0,0,0,0,0,142.333333,88.62405,205,0.21688,0.028749,0.176345,0.417369,0.02823,0.377513,1.965306,0.099209,1.835319,0.179773,0.009963,0.165915,553.316656,118.95212,388.686673,13.642678,1.848103,11.336121,0.17712,0.021462,0.147199,2.92e-4,7.1e-5,1.96e-4,0.01694,0.002153,0.013991,0.870901,0.015032,0.853195
40-60 average,1,1,0,3,0,0,0,0,0,118,95.397414,16,0.195733,0.029624,0.146555,0.581455,0.053868,0.475018,2.106172,0.114399,1.855638,0.232295,0.043826,0.144121,472.649883,157.798822,226.33364,12.668418,2.595802,8.777451,0.180755,0.038803,0.126577,2.77e-4,1.08e-4,1.58e-4,0.016328,0.003155,0.012553,0.921674,0.030044,0.884181
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,3,0,0,0,0,0,30.666667,8.37987,22,0.164478,0.012803,0.149017,0.421564,0.014143,0.402138,2.076927,0.054784,2.000287,0.22675,0.012392,0.216296,496.705515,28.938031,461.286887,13.00143,0.318889,12.557169,0.171237,0.009293,0.158211,2.46e-4,4.7e-5,1.81e-4,0.015591,0.001556,0.013444,0.922752,0.007292,0.913703
40-60 average,0,0,0,2,0,0,0,0,0,95,90.513351,30,0.176184,0.01221,0.159201,0.511513,0.068268,0.431674,2.155784,0.083056,2.039053,0.242523,0.02485,0.208022,527.298029,91.994908,411.99571100000003,13.525133,1.67218,11.25815,0.1686,0.026481,0.135661,2.32e-4,6.4e-5,1.73e-4,0.015103,0.002039,0.013171,0.927161,0.010168,0.919388
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,3,0,0,0,0,0,0,0,0,153,85.371736,217,0.185084,0.013022,0.171198,0.4855,0.075439,0.391619,2.07054,0.115642,1.842828,0.226231,0.025513,0.190305,345.895665,75.667347,251.200521,10.342948,1.40691,8.591759,0.210446,0.024737,0.170574,3.91e-4,1.52e-4,2.72e-4,0.019452,0.003531,0.016493,0.941281,0.014161,0.915849
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,3,0,0,0,0,0,0,0,0,94,93.341666,27,0.22655,0.017361,0.211155,0.450151,0.04681,0.394103,2.084393,0.075251,1.978712,0.241299,0.015939,0.225364,420.969444,134.931949,232.450582,11.284641,2.818376,7.318536,0.235462,0.059513,0.183607,4.63e-4,2.95e-4,2.46e-4,0.020528,0.006459,0.01569,0.934612,0.028372,0.910647
40-60 average,0,0,0,1,0,0,0,0,0,150,90.509668,214,0.186253,0.023592,0.158701,0.512751,0.020897,0.491409,2.137696,0.053393,2.067704,0.250463,0.026361,0.213324,376.46108,10.856943,363.710938,11.374418,0.325506,10.94421,0.183306,0.01743,0.161294,2.67e-4,9e-5,1.98e-4,0.016123,0.002653,0.01406,0.948575,0.013051,0.930736
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,3,1,0,1,0,0,0,0,0,121.166667,92.212466,213,0.193858,0.042796,0.141724,0.600683,0.044423,0.525108,2.039492,0.153674,1.824002,0.226463,0.050382,0.160995,477.630275,103.05237,357.012561,12.442744,1.856499,10.734191,0.212902,0.044517,0.137229,4.6e-4,1.63e-4,2.09e-4,0.021087,0.003895,0.014465,0.907639,0.03289,0.844256
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,1,0,2,0,0,0,0,0,58,18.05547,33,0.18653,0.032281,0.143224,0.469125,0.048735,0.402386,2.076013,0.103653,1.936191,0.207501,0.02344,0.176422,452.551317,75.080855,346.747335,12.787898,1.360066,10.885754,0.173202,0.016593,0.159524,3.02e-4,6.7e-5,2.38e-4,0.017269,0.001881,0.015415,0.917402,0.006535,0.911999
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,2,0,0,0,0,0,29.333333,13.597385,16,0.180777,0.031641,0.156417,0.460366,0.003814,0.454973,2.001988,0.044658,1.943111,0.185389,0.013168,0.169219,419.689011,38.5066,368.816973,12.266176,0.77147,11.552267,0.158932,0.017179,0.134689,2.23e-4,1.5e-5,2.03e-4,0.014932,4.94e-4,0.014246,0.90485,0.019206,0.877788
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,2,0,0,0,0,0,0,0,0,134.333333,145.428868,31,0.187224,0.019318,0.16663,0.428202,0.069288,0.330214,2.046321,0.162806,1.816825,0.199257,0.03678,0.147246,465.491708,18.701188,452.105208,13.023672,0.271916,12.653462,0.148928,0.003571,0.145376,2.29e-4,6.1e-5,1.66e-4,0.014999,0.001989,0.012873,0.879449,0.068431,0.78269
40-60 average,1,0,0,2,0,0,0,0,0,214.333333,0.471405,214,0.207913,0.001819,0.206167,0.474268,0.046808,0.410015,2.082829,0.070476,1.985443,0.214378,0.023131,0.181789,549.516513,34.63341,506.26633,13.623642,0.520673,13.064001,0.153531,0.009892,0.145872,2.39e-4,3.4e-5,1.95e-4,0.015413,0.001128,0.013947,0.896345,0.026122,0.859592
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,1,0,0,2,0,0,0,0,0,153.333333,85.09733,33,0.210954,0.043842,0.153301,0.500715,0.020004,0.474865,2.224879,0.006654,2.216032,0.251279,0.006796,0.244799,382.656618,28.590487,354.884099,11.904228,0.387283,11.519945,0.164049,0.003016,0.160449,1.81e-4,7e-6,1.72e-4,0.013433,2.71e-4,0.013125,0.947369,0.007581,0.936951
40-60 average,0,0,0,2,0,0,0,0,0,149,88.38929,24,0.18605,0.038516,0.141105,0.63233,0.074328,0.545402,2.095565,0.074312,1.991209,0.228962,0.028946,0.200338,502.048744,118.380931,367.027911,13.511918,2.464148,10.835386,0.196244,0.068001,0.102382,3.96e-4,2.15e-4,1.15e-4,0.01894,0.006078,0.010719,0.905692,0.025887,0.872627
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,1,0,0,4,0,0,0,0,0,63.5,66.976986,29,0.162136,0.04932,0.100435,0.487985,0.016281,0.468086,2.057598,0.087782,1.93266,0.20699,0.034587,0.17038,434.914466,109.343836,315.87163,11.596584,1.550677,9.884252,0.200364,0.022761,0.168458,3.59e-4,1.37e-4,2.06e-4,0.018634,0.003497,0.014341,0.913891,0.026272,0.866818
40-60 average,0,0,0,0,0,0,0,0,0,208.333333,2.054805,206,0.124065,0.01641,0.101624,0.555186,0.023242,0.524703,2.05983,0.036536,2.0204,0.224561,0.023865,0.191412,494.831996,65.995621,428.741973,11.964941,0.47365,11.463419,0.239789,0.012966,0.223657,0.001152,5.8e-4,4.3e-4,0.032688,0.009164,0.020736,0.92212,0.029889,0.88079
40-60 average,2,0,0,0,0,0,0,0,0,120.666667,63.173482,75,0.185672,0.032326,0.151777,0.424075,0.053527,0.382827,1.973937,0.172881,1.752305,0.194368,0.016925,0.173808,449.582302,142.043886,276.174724,12.478768,2.609443,9.296293,0.171212,0.03659,0.130937,3.63e-4,1.85e-4,1.67e-4,0.018433,0.004848,0.012923,0.910325,0.012458,0.896618
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,1,0,0,0,0,0,121.333333,55.649698,80,0.210419,0.050673,0.153055,0.456001,0.044228,0.409244,2.023319,0.048953000000000003,1.976114,0.184033,0.00913,0.175305,393.838031,30.531977,360.820129,11.977921,0.830264,10.828094,0.155894,0.018003,0.136904,2.33e-4,3.8e-5,1.85e-4,0.015209,0.001265,0.013614,0.911336,0.010152,0.898946
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,1,0,0,0,0,0,0,0,0,34,1.414214,35,0.240344,0.026303,0.220727,0.426933,0.043095,0.380029,2.040485,0.091206,1.913152,0.217042,0.025485,0.183432,490.951225,74.329151,386.284069,13.863031,1.16091,12.234375,0.135342,0.009833,0.124523,2.28e-4,4.9e-5,1.7e-4,0.014999,0.001619,0.013028,0.901898,0.032728,0.861124
40-60 average,1,0,0,0,0,0,0,0,0,212.666667,3.399346,208,0.195945,0.024387,0.162271,0.581238,0.041932,0.523112,2.093609,0.05369,2.019478,0.232585,0.025764,0.205533,327.555831,44.386657,274.462071,10.523785,1.064219,9.23511,0.207783,0.012382,0.197231,5.5e-4,8e-5,4.67e-4,0.023385,0.001681,0.021612,0.955565,0.003697,0.952925
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,1,1,0,1,0,0,0,0,0,28.333333,5.436502,24,0.228114,0.029531,0.205326,0.536109,0.091672,0.432252,2.107576,0.109392,1.962678,0.222435,0.019097,0.198308,426.89905,134.415375,280.272855,11.445864,2.043546,8.940686,0.226058,0.017393,0.212541,9.05e-4,8.86e-4,2.76e-4,0.02661,0.014039,0.016612,0.93397,0.016145,0.913025
40-60 average,1,0,0,2,0,0,0,0,0,96,89.099196,32,0.218534,0.029114,0.177436,0.535418,0.101717,0.391608,2.062167,0.103358,1.916094,0.197411,0.04042,0.141958,490.412102,64.494844,399.276501,13.185345,0.762052,12.109835,0.174305,0.013211,0.163993,2.93e-4,7e-5,1.99e-4,0.016998,0.002128,0.014123,0.883156,0.033964,0.835286
40-60 average,0,0,0,6,0,0,0,0,0,66.166667,63.862917,16,0.15703,0.023821,0.12692,0.469164,0.041047,0.408507,2.003047,0.087656,1.868681,0.190334,0.027011,0.156856,548.005494,189.932592,217.923989,13.471528,2.898728,8.016023,0.173231,0.043568,0.126094,4.62e-4,4.83e-4,2.09e-4,0.019591,0.008866,0.014449,0.875801,0.059973,0.779109
40-60 average,0,0,0,1,0,0,0,0,0,88,91.927508,22,0.243377,0.0153,0.223174,0.493644,0.007144,0.486074,2.228586,0.022866,2.209592,0.257671,0.007981,0.250988,444.978871,65.238305,396.668566,12.222171,1.050892,11.357475,0.192396,0.020615,0.16711,2.62e-4,5.7e-5,1.86e-4,0.016075,0.001824,0.013624,0.944003,0.011848,0.927272
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,1,0,1,0,0,1,0,0,41.666667,6.649979,36,0.175164,0.013125,0.160886,0.480223,0.028901,0.454987,2.11581,0.023415,2.09175,0.209551,0.00636,0.20102,621.973029,39.128384,593.644179,14.170435,0.96252,12.920404,0.202619,0.027919,0.173545,2.97e-4,6.6e-5,2.42e-4,0.017142,0.001864,0.015555,0.88628,0.004111,0.880537
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,2,1,0,0,0,0,0,0,0,91.666667,83.703179,30,0.261081,0.019015,0.243654,0.595957,0.044428,0.502249,2.112374,0.028175,2.060645,0.25052,0.026401,0.214406,462.056005,127.851941,297.372733,12.618454,1.925479,10.088603,0.193129,0.038798,0.137139,3.28e-4,8.6e-5,1.93e-4,0.017959,0.002439,0.013884,0.921917,0.035727,0.872649
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,2,3,0,3,0,0,0,0,0,172.083333,69.071772,211,0.152888,0.043646,0.084069,0.579141,0.061377,0.460312,1.959994,0.095775,1.782906,0.23485,0.032315,0.182767,342.035149,107.966115,197.589798,9.701749,2.253912,6.254626,0.260154,0.066934,0.142991,6.86e-4,4.91e-4,2.3e-4,0.024803,0.008429,0.015171,0.94641,0.029224,0.864583
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,3,0,0,0,0,0,0,0,0,27.666667,7.760298,18,0.202682,0.001815,0.200152,0.440631,0.010667,0.428795,1.994802,0.016929,1.979694,0.211263,0.013578,0.193322,386.131495,54.663134,323.926716,11.043873,0.843331,10.022672,0.192288,0.024724,0.168233,4.79e-4,1.71e-4,3.57e-4,0.021559,0.003736,0.018886,0.928977,0.019316,0.903973
40-60 average,1,0,0,1,0,0,0,1,0,120.333333,93.394623,21,0.209987,0.026374,0.176243,0.582093,0.044366,0.510723,2.107662,0.045567,2.025019,0.249262,0.019543,0.222557,424.05025,81.568128,259.645925,11.775985,1.591026,8.671048,0.203956,0.041103,0.139888,6.19e-4,6.51e-4,1.82e-4,0.022543,0.010523,0.013504,0.943014,0.017191,0.914219
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,3,0,0,0,0,0,97,86.982757,34,0.219898,0.026573,0.184503,0.526426,0.10554,0.384063,2.091805,0.068283,2.006337,0.202238,0.028018,0.163296,459.117453,120.131391,304.95,12.382281,1.957353,9.749142,0.213015,0.011011,0.198705,4.79e-4,1.91e-4,2.78e-4,0.021449,0.00432,0.016675,0.905521,0.011152,0.895837
40-60 average,1,0,0,2,0,0,0,0,0,33,2.94392,30,0.137544,0.018657,0.111159,0.538007,0.034636,0.492973,2.063661,0.016666,2.040486,0.20405,0.022319,0.183771,384.602369,69.202909,293.010018,11.099203,0.985305,9.845313,0.20809,0.02479,0.173173,3.68e-4,1e-4,2.28e-4,0.018985,0.002771,0.01509,0.924926,0.023647,0.89221
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,1,0,0,1,0,0,0,0,0,90.333333,84.625974,29,0.180296,0.024549,0.152518,0.593566,0.028584,0.556091,2.100569,0.042951,2.067071,0.232245,0.022161,0.20321,614.659273,112.992617,526.550643,14.601961,0.931118,13.77068,0.186788,0.018124,0.162741,3.15e-4,8.1e-5,2.38e-4,0.017602,0.002237,0.015421,0.903188,0.034658,0.85563
40-60 average,0,0,0,0,0,0,0,0,0,58.666667,8.956686,65,0.211394,0.007649,0.202028,0.425946,0.049911,0.388112,1.925302,0.058464,1.874701,0.191616,0.014118,0.172338,283.642555,40.840743,252.671661,8.568699,0.858024,7.615717,0.301426,0.039504,0.271505,8.68e-4,4.3e-5,8.21e-4,0.02945,7.26e-4,0.028658,0.938026,0.007308,0.929129
40-60 average,2,0,0,0,0,0,0,0,0,89.333333,86.032294,28,0.232232,0.034981,0.185674,0.595071,0.048336,0.55916,2.095287,0.103427,1.950189,0.240679,0.02861,0.209293,502.784804,113.149889,410.951348,13.162234,1.243458,11.679228,0.17629,0.034061,0.150778,3e-4,5.3e-5,2.31e-4,0.017244,0.001567,0.015188,0.909297,0.036829,0.860751
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,3,0,0,1,0,0,0,0,0,90.166667,90.109964,28,0.261204,0.092314,0.1895,0.450414,0.096654,0.287805,2.07038,0.149743,1.749679,0.220847,0.039905,0.136905,417.518597,113.872313,251.057996,11.571548,1.739369,9.481464,0.182677,0.030768,0.146283,3.34e-4,1.35e-4,1.78e-4,0.017895,0.00375,0.013333,0.919621,0.022791,0.874885
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,1,0,0,0,1,0,44,24.779023,25,0.225116,0.042656,0.184187,0.507657,0.005408,0.503125,2.009892,0.076429,1.944217,0.187621,0.012576,0.175557,458.645231,37.824395,419.65432,12.727441,1.242837,11.262592,0.156255,0.028505,0.128062,2.36e-4,6.4e-5,1.61e-4,0.015211,0.002097,0.012691,0.895609,0.007397,0.885151
40-60 average,0,1,0,1,0,0,0,0,0,51,8.041559,43,0.165438,0.002382,0.16215,0.501099,0.021615,0.470848,2.227463,0.053226,2.153135,0.244266,0.018133,0.219552,655.679493,74.015252,599.634528,15.720752,1.543292,13.868781,0.142515,0.027053,0.119451,2.34e-4,1.65e-4,1.05e-4,0.014399,0.005119,0.010259,0.91305,0.014526,0.89963
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,1,0,2,0,0,0,0,0,187.666667,131.861881,15,0.173917,0.014293,0.160522,0.397627,0.016363,0.380424,1.931552,0.235023,1.599369,0.168471,0.043834,0.106664,187.103207,33.883971,151.604136,7.58701,0.603814,7.081097,0.259667,0.014013,0.240214,5.56e-4,2.07e-4,3.41e-4,0.023169,0.004323,0.018467,0.937738,0.030107,0.895336
40-60 average,0,0,0,1,0,1,0,0,0,211.666667,0.471405,212,0.183872,0.019386,0.160454,0.559484,0.054693,0.513605,2.067985,0.075244,1.96415,0.259473,0.031288,0.225069,369.37981,59.588321,309.267096,9.460631,1.561087,8.151287,0.301948,0.073664,0.201761,7.28e-4,3.45e-4,2.77e-4,0.026055,0.006996,0.016637,0.95082,0.018166,0.925314
40-60 average,0,0,0,2,0,0,0,0,0,198.666667,2.357023,197,0.139923,0.013317,0.124096,0.445601,0.077724,0.342536,1.936466,0.071808,1.837951,0.280527,0.066525,0.18658,410.957864,98.376869,283.202665,10.09038,1.741243,8.151072,0.308021,0.039086,0.253275,0.001815,0.001262,6.87e-4,0.040123,0.01431,0.026208,0.945116,0.04199,0.885902
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-60 average,0,0,0,0,0,0,2,0,0,41,4.242641,38,0.191505,0.013065,0.174639,0.478859,0.024446,0.44486,1.937795,0.055606,1.884513,0.202571,0.014429,0.184902,212.016524,23.147416,193.262684,7.358721,0.634685,6.534498,0.294023,0.039752,0.254191,6.21e-4,1.07e-4,5.23e-4,0.024822,0.002112,0.022866,0.960623,0.002482,0.957185
